filename,height_px,width_px,filesize_kb,dominant_color_hex,average_contrast,average_brightness,source,folder
108922.jpg,424,424,13,#0b0a06,19.0099,10.4435,Galaxy Zoo 2,elliptical
108935.jpg,424,424,12,#120f09,26.3829,15.8283,Galaxy Zoo 2,elliptical
108957.jpg,424,424,15,#0b0c08,15.0252,11.6801,Galaxy Zoo 2,elliptical
108962.jpg,424,424,13,#080705,14.5231,7.903,Galaxy Zoo 2,elliptical
108980.jpg,424,424,18,#0d0d07,19.6631,12.7212,Galaxy Zoo 2,elliptical
108996.jpg,424,424,12,#100e08,21.2824,14.1665,Galaxy Zoo 2,elliptical
108997.jpg,424,424,12,#100e08,21.1608,14.3525,Galaxy Zoo 2,elliptical
109001.jpg,424,424,10,#080906,17.8889,8.856,Galaxy Zoo 2,elliptical
109028.jpg,424,424,11,#0d0b06,19.0985,11.6823,Galaxy Zoo 2,elliptical
109078.jpg,424,424,19,#0d0a05,16.0534,11.145,Galaxy Zoo 2,elliptical
109125.jpg,424,424,10,#0b0a08,19.977,10.6579,Galaxy Zoo 2,elliptical
109131.jpg,424,424,18,#0f0e0a,24.3632,14.6033,Galaxy Zoo 2,elliptical
109146.jpg,424,424,16,#0d0c08,18.494,12.2955,Galaxy Zoo 2,elliptical
109173.jpg,424,424,17,#0a0906,14.091,9.4778,Galaxy Zoo 2,elliptical
109178.jpg,424,424,10,#080904,16.4992,8.4018,Galaxy Zoo 2,elliptical
1092.jpg,424,424,12,#070704,13.6621,7.0419,Galaxy Zoo 2,elliptical
109207.jpg,424,424,14,#0e0d08,19.3957,13.0984,Galaxy Zoo 2,elliptical
10923.jpg,424,424,12,#060704,12.9595,7.0744,Galaxy Zoo 2,elliptical
109255.jpg,424,424,12,#090804,15.1432,8.5697,Galaxy Zoo 2,elliptical
109281.jpg,424,424,15,#080804,13.3146,7.8526,Galaxy Zoo 2,elliptical
10932.jpg,424,424,17,#0c0b08,21.5078,11.7248,Galaxy Zoo 2,elliptical
109327.jpg,424,424,9,#0f0d09,26.1062,13.8184,Galaxy Zoo 2,elliptical
109361.jpg,424,424,13,#0a0905,15.8108,9.4905,Galaxy Zoo 2,elliptical
109413.jpg,424,424,14,#0c0a06,17.35,10.9718,Galaxy Zoo 2,elliptical
109442.jpg,424,424,16,#0a0905,15.2972,9.0995,Galaxy Zoo 2,elliptical
109487.jpg,424,424,17,#0e0a07,18.8082,11.6276,Galaxy Zoo 2,elliptical
10952.jpg,424,424,17,#110e09,26.1156,14.6677,Galaxy Zoo 2,elliptical
109601.jpg,424,424,12,#100e0b,23.9118,14.6524,Galaxy Zoo 2,elliptical
109611.jpg,424,424,17,#0c0a06,17.8239,10.8703,Galaxy Zoo 2,elliptical
109612.jpg,424,424,15,#151210,27.4521,18.9204,Galaxy Zoo 2,elliptical
109664.jpg,424,424,13,#0a0906,14.7191,9.5216,Galaxy Zoo 2,elliptical
109696.jpg,424,424,15,#090905,12.2087,9.1579,Galaxy Zoo 2,elliptical
109723.jpg,424,424,22,#0e0b07,18.1069,11.6317,Galaxy Zoo 2,elliptical
109751.jpg,424,424,12,#090704,14.6403,7.9825,Galaxy Zoo 2,elliptical
109766.jpg,424,424,13,#080804,16.5466,8.216,Galaxy Zoo 2,elliptical
109769.jpg,424,424,18,#140f0a,19.7614,16.4641,Galaxy Zoo 2,elliptical
109779.jpg,424,424,13,#080604,13.0781,6.924,Galaxy Zoo 2,elliptical
109785.jpg,424,424,14,#0c0c09,19.8567,11.9322,Galaxy Zoo 2,elliptical
109792.jpg,424,424,13,#090805,14.3439,8.3548,Galaxy Zoo 2,elliptical
109795.jpg,424,424,15,#080604,13.4564,7.0893,Galaxy Zoo 2,elliptical
109802.jpg,424,424,11,#12110d,30.7117,17.4323,Galaxy Zoo 2,elliptical
109821.jpg,424,424,13,#130d09,19.7433,14.7897,Galaxy Zoo 2,elliptical
109832.jpg,424,424,15,#0b0a07,20.974,10.4239,Galaxy Zoo 2,elliptical
109834.jpg,424,424,13,#0f0d09,22.3484,14.0984,Galaxy Zoo 2,elliptical
109841.jpg,424,424,10,#090805,17.2497,8.4039,Galaxy Zoo 2,elliptical
109843.jpg,424,424,17,#0c0b07,19.3984,11.5118,Galaxy Zoo 2,elliptical
109861.jpg,424,424,18,#0d0b07,20.0181,11.5117,Galaxy Zoo 2,elliptical
109872.jpg,424,424,12,#0b0b09,23.6167,11.4554,Galaxy Zoo 2,elliptical
109903.jpg,424,424,11,#0e0d09,25.7307,13.1696,Galaxy Zoo 2,elliptical
109914.jpg,424,424,13,#0b0a06,17.8703,10.6083,Galaxy Zoo 2,elliptical
109944.jpg,424,424,16,#0c0b08,22.9531,11.3395,Galaxy Zoo 2,elliptical
109948.jpg,424,424,11,#15140f,31.5418,19.9044,Galaxy Zoo 2,elliptical
109981.jpg,424,424,10,#0d0b06,22.6917,11.8306,Galaxy Zoo 2,elliptical
110001.jpg,424,424,15,#090a06,15.8895,9.6732,Galaxy Zoo 2,elliptical
110019.jpg,424,424,15,#090705,12.8978,8.1127,Galaxy Zoo 2,elliptical
110027.jpg,424,424,13,#180f0d,23.0804,18.2084,Galaxy Zoo 2,elliptical
110139.jpg,424,424,12,#0d0b06,19.0499,11.7391,Galaxy Zoo 2,elliptical
11014.jpg,424,424,10,#090807,19.2532,8.9617,Galaxy Zoo 2,elliptical
110198.jpg,424,424,10,#0c0c07,21.5606,11.9197,Galaxy Zoo 2,elliptical
11023.jpg,424,424,21,#120e0a,22.8797,14.8732,Galaxy Zoo 2,elliptical
110281.jpg,424,424,12,#0b0807,17.848,9.3776,Galaxy Zoo 2,elliptical
110293.jpg,424,424,11,#0a0907,18.3625,9.2576,Galaxy Zoo 2,elliptical
110317.jpg,424,424,11,#090805,17.9443,8.2828,Galaxy Zoo 2,elliptical
110328.jpg,424,424,12,#070704,15.3554,7.197,Galaxy Zoo 2,elliptical
110337.jpg,424,424,11,#0b0a06,20.4624,10.4683,Galaxy Zoo 2,elliptical
110366.jpg,424,424,11,#090805,15.3383,8.3899,Galaxy Zoo 2,elliptical
110389.jpg,424,424,24,#0f1225,14.7235,19.6679,Galaxy Zoo 2,elliptical
110393.jpg,424,424,11,#0e0906,18.7408,10.4844,Galaxy Zoo 2,elliptical
110397.jpg,424,424,16,#0a0804,12.2207,8.5017,Galaxy Zoo 2,elliptical
110398.jpg,424,424,10,#0d0b08,23.6701,11.8634,Galaxy Zoo 2,elliptical
110402.jpg,424,424,17,#13100a,25.0933,16.9068,Galaxy Zoo 2,elliptical
110421.jpg,424,424,12,#0e0b09,23.7893,12.4814,Galaxy Zoo 2,elliptical
11045.jpg,424,424,12,#090805,20.5148,8.5386,Galaxy Zoo 2,elliptical
110500.jpg,424,424,12,#0e0a08,18.7541,11.4631,Galaxy Zoo 2,elliptical
110505.jpg,424,424,11,#0b0a07,17.2387,10.3928,Galaxy Zoo 2,elliptical
11051.jpg,424,424,11,#080805,15.9794,7.9099,Galaxy Zoo 2,elliptical
11053.jpg,424,424,14,#0d0b07,17.7842,11.2594,Galaxy Zoo 2,elliptical
11055.jpg,424,424,13,#0e0c09,23.0942,13.0498,Galaxy Zoo 2,elliptical
110563.jpg,424,424,13,#0c0a07,16.7286,10.8885,Galaxy Zoo 2,elliptical
110574.jpg,424,424,12,#0b0905,15.9592,9.7813,Galaxy Zoo 2,elliptical
110629.jpg,424,424,10,#0f0d0a,26.7802,14.0242,Galaxy Zoo 2,elliptical
110664.jpg,424,424,13,#0e0a06,16.5704,11.0358,Galaxy Zoo 2,elliptical
110695.jpg,424,424,20,#0c0a07,18.6775,11.2017,Galaxy Zoo 2,elliptical
110704.jpg,424,424,17,#0d0b08,19.7757,11.736,Galaxy Zoo 2,elliptical
110725.jpg,424,424,13,#0b0906,15.2444,9.6969,Galaxy Zoo 2,elliptical
11074.jpg,424,424,14,#0c0b08,16.9884,11.5869,Galaxy Zoo 2,elliptical
110742.jpg,424,424,10,#0a0906,19.9511,9.6975,Galaxy Zoo 2,elliptical
110777.jpg,424,424,11,#100c09,22.6158,13.2348,Galaxy Zoo 2,elliptical
110786.jpg,424,424,10,#0e0b06,20.1184,11.5891,Galaxy Zoo 2,elliptical
110794.jpg,424,424,17,#090704,9.9115,7.6364,Galaxy Zoo 2,elliptical
1108.jpg,424,424,13,#080705,15.225,7.5734,Galaxy Zoo 2,elliptical
11080.jpg,424,424,17,#13100c,25.9911,16.7227,Galaxy Zoo 2,elliptical
110802.jpg,424,424,19,#0a0905,14.0471,9.4697,Galaxy Zoo 2,elliptical
110814.jpg,424,424,17,#0a0905,14.5661,9.2404,Galaxy Zoo 2,elliptical
110836.jpg,424,424,15,#080704,12.296,7.4415,Galaxy Zoo 2,elliptical
110842.jpg,424,424,14,#090806,16.0071,8.2675,Galaxy Zoo 2,elliptical
110875.jpg,424,424,13,#0e0b08,20.8146,12.2231,Galaxy Zoo 2,elliptical
110882.jpg,424,424,20,#0f0c09,21.4796,13.3064,Galaxy Zoo 2,elliptical
11096.jpg,424,424,13,#0c0a06,17.3948,10.5805,Galaxy Zoo 2,elliptical
11097.jpg,424,424,13,#0a0805,19.5476,8.5898,Galaxy Zoo 2,elliptical
110982.jpg,424,424,16,#0f0c09,20.9451,12.8423,Galaxy Zoo 2,elliptical
111007.jpg,424,424,10,#0c0a06,20.1815,10.8563,Galaxy Zoo 2,elliptical
111021.jpg,424,424,14,#0b0a06,18.0912,10.337,Galaxy Zoo 2,elliptical
111032.jpg,424,424,14,#0d0b07,19.0981,12.061,Galaxy Zoo 2,elliptical
111037.jpg,424,424,11,#0b0a06,18.2215,10.3179,Galaxy Zoo 2,elliptical
111091.jpg,424,424,11,#0e0c08,21.2673,12.4475,Galaxy Zoo 2,elliptical
111104.jpg,424,424,19,#12100b,27.8232,16.3947,Galaxy Zoo 2,elliptical
11115.jpg,424,424,18,#1a0c08,17.3211,16.0206,Galaxy Zoo 2,elliptical
111316.jpg,424,424,14,#0a0804,15.2834,8.9367,Galaxy Zoo 2,elliptical
111322.jpg,424,424,11,#0b0a06,19.3601,10.0692,Galaxy Zoo 2,elliptical
111329.jpg,424,424,16,#0e0b07,19.1151,11.967,Galaxy Zoo 2,elliptical
111332.jpg,424,424,11,#080805,14.4,8.2954,Galaxy Zoo 2,elliptical
111344.jpg,424,424,10,#0b0b0b,22.538,11.7059,Galaxy Zoo 2,elliptical
111345.jpg,424,424,14,#0b0a07,17.5234,10.5735,Galaxy Zoo 2,elliptical
111370.jpg,424,424,14,#0d0b08,18.0986,12.084,Galaxy Zoo 2,elliptical
111446.jpg,424,424,12,#0b0a06,19.5607,10.251,Galaxy Zoo 2,elliptical
111498.jpg,424,424,12,#0c0a07,18.1698,10.8624,Galaxy Zoo 2,elliptical
11150.jpg,424,424,17,#0c0907,15.1699,10.6151,Galaxy Zoo 2,elliptical
111508.jpg,424,424,14,#0c0a07,18.9371,10.6642,Galaxy Zoo 2,elliptical
111580.jpg,424,424,9,#090906,19.6533,9.1022,Galaxy Zoo 2,elliptical
111622.jpg,424,424,14,#0c0906,17.8057,10.1338,Galaxy Zoo 2,elliptical
111666.jpg,424,424,12,#080905,15.8793,8.7502,Galaxy Zoo 2,elliptical
111670.jpg,424,424,10,#100e09,24.3185,14.6638,Galaxy Zoo 2,elliptical
111683.jpg,424,424,17,#0b0a07,15.9015,10.3459,Galaxy Zoo 2,elliptical
111706.jpg,424,424,12,#090a05,15.7639,9.2914,Galaxy Zoo 2,elliptical
11173.jpg,424,424,14,#0b0805,18.1642,9.2581,Galaxy Zoo 2,elliptical
111761.jpg,424,424,14,#070805,12.7674,7.7876,Galaxy Zoo 2,elliptical
111827.jpg,424,424,15,#0c0b07,18.5036,11.6098,Galaxy Zoo 2,elliptical
111899.jpg,424,424,12,#0d0d0a,23.5375,13.311,Galaxy Zoo 2,elliptical
111910.jpg,424,424,12,#100f0a,23.612,14.9356,Galaxy Zoo 2,elliptical
111926.jpg,424,424,14,#0c0c07,19.3642,11.6489,Galaxy Zoo 2,elliptical
11193.jpg,424,424,10,#070704,16.5197,7.492,Galaxy Zoo 2,elliptical
111940.jpg,424,424,12,#0a0906,17.8227,9.6774,Galaxy Zoo 2,elliptical
111972.jpg,424,424,18,#130e09,17.732,15.372,Galaxy Zoo 2,elliptical
111982.jpg,424,424,13,#100f0a,21.3273,15.3604,Galaxy Zoo 2,elliptical
111999.jpg,424,424,11,#140f0c,28.046,16.9047,Galaxy Zoo 2,elliptical
112028.jpg,424,424,18,#0d0b08,18.9428,11.6534,Galaxy Zoo 2,elliptical
112037.jpg,424,424,16,#0b0a06,14.2439,10.095,Galaxy Zoo 2,elliptical
11205.jpg,424,424,15,#15120c,29.1836,18.9409,Galaxy Zoo 2,elliptical
112054.jpg,424,424,13,#080805,14.4193,7.922,Galaxy Zoo 2,elliptical
112056.jpg,424,424,22,#1d150f,29.252,23.1576,Galaxy Zoo 2,elliptical
112073.jpg,424,424,10,#0b0b09,23.7445,11.293,Galaxy Zoo 2,elliptical
112098.jpg,424,424,11,#0c0906,18.2226,9.741,Galaxy Zoo 2,elliptical
112118.jpg,424,424,17,#0d0c08,18.7428,12.3302,Galaxy Zoo 2,elliptical
112136.jpg,424,424,18,#070804,11.069,7.702,Galaxy Zoo 2,elliptical
112139.jpg,424,424,12,#090905,14.6647,9.0023,Galaxy Zoo 2,elliptical
112148.jpg,424,424,13,#0d0c07,18.8718,12.078,Galaxy Zoo 2,elliptical
112164.jpg,424,424,21,#0e0b08,17.4029,12.0818,Galaxy Zoo 2,elliptical
112213.jpg,424,424,17,#0c0c08,16.6995,12.2417,Galaxy Zoo 2,elliptical
112215.jpg,424,424,12,#080805,13.8888,8.2203,Galaxy Zoo 2,elliptical
112249.jpg,424,424,11,#0e0e09,22.9355,14.0891,Galaxy Zoo 2,elliptical
11225.jpg,424,424,13,#0e0c08,18.1109,12.6565,Galaxy Zoo 2,elliptical
112256.jpg,424,424,17,#0b0a06,17.2723,10.7546,Galaxy Zoo 2,elliptical
112282.jpg,424,424,9,#1b1a15,37.3839,26.2565,Galaxy Zoo 2,elliptical
112290.jpg,424,424,17,#090a06,19.3313,9.8905,Galaxy Zoo 2,elliptical
112292.jpg,424,424,12,#0f0d08,21.7013,13.1882,Galaxy Zoo 2,elliptical
112324.jpg,424,424,18,#0a0a07,16.3553,9.9702,Galaxy Zoo 2,elliptical
112394.jpg,424,424,11,#0f0e09,21.8856,13.8627,Galaxy Zoo 2,elliptical
112406.jpg,424,424,11,#0a0a06,18.0176,9.9118,Galaxy Zoo 2,elliptical
112460.jpg,424,424,16,#0a0a06,16.1635,9.8977,Galaxy Zoo 2,elliptical
112513.jpg,424,424,14,#090905,15.5322,8.762,Galaxy Zoo 2,elliptical
112532.jpg,424,424,17,#0a0907,15.8836,9.9345,Galaxy Zoo 2,elliptical
112561.jpg,424,424,9,#110f0a,24.9141,15.5614,Galaxy Zoo 2,elliptical
11259.jpg,424,424,13,#0a0906,19.6153,9.2514,Galaxy Zoo 2,elliptical
112613.jpg,424,424,17,#0c0a07,19.9926,11.0792,Galaxy Zoo 2,elliptical
112639.jpg,424,424,17,#070704,9.9293,6.9338,Galaxy Zoo 2,elliptical
112650.jpg,424,424,16,#090806,14.1627,8.7325,Galaxy Zoo 2,elliptical
112684.jpg,424,424,10,#0e0d09,24.607,13.278,Galaxy Zoo 2,elliptical
112699.jpg,424,424,15,#090805,12.6781,8.1653,Galaxy Zoo 2,elliptical
112702.jpg,424,424,12,#0a0906,16.7889,9.7673,Galaxy Zoo 2,elliptical
112707.jpg,424,424,12,#0c0a06,18.2131,10.8677,Galaxy Zoo 2,elliptical
112713.jpg,424,424,15,#0d0d08,19.1077,12.759,Galaxy Zoo 2,elliptical
112743.jpg,424,424,12,#0e0a07,19.1217,11.4348,Galaxy Zoo 2,elliptical
1128.jpg,424,424,11,#110f0a,26.9324,15.5258,Galaxy Zoo 2,elliptical
112803.jpg,424,424,10,#16110b,27.4567,18.515,Galaxy Zoo 2,elliptical
112832.jpg,424,424,13,#0c0b07,17.41,11.395,Galaxy Zoo 2,elliptical
112844.jpg,424,424,17,#14110c,21.9672,17.8667,Galaxy Zoo 2,elliptical
112845.jpg,424,424,16,#070605,14.8828,6.8112,Galaxy Zoo 2,elliptical
112848.jpg,424,424,13,#0c0a07,19.5019,10.9665,Galaxy Zoo 2,elliptical
112849.jpg,424,424,12,#070706,13.999,7.4313,Galaxy Zoo 2,elliptical
112855.jpg,424,424,12,#0d0c08,18.7963,12.1417,Galaxy Zoo 2,elliptical
112903.jpg,424,424,12,#0a0a06,18.018,10.4453,Galaxy Zoo 2,elliptical
112906.jpg,424,424,13,#100d08,19.5868,13.6454,Galaxy Zoo 2,elliptical
112954.jpg,424,424,10,#0d0b07,20.709,11.4532,Galaxy Zoo 2,elliptical
112959.jpg,424,424,12,#070504,11.1276,6.0396,Galaxy Zoo 2,elliptical
112962.jpg,424,424,17,#0d0b09,19.83,11.8307,Galaxy Zoo 2,elliptical
113003.jpg,424,424,10,#090906,18.872,9.0175,Galaxy Zoo 2,elliptical
113033.jpg,424,424,12,#070705,14.2625,7.4641,Galaxy Zoo 2,elliptical
113043.jpg,424,424,9,#0b0907,21.5413,9.9694,Galaxy Zoo 2,elliptical
113095.jpg,424,424,9,#070704,18.267,7.1064,Galaxy Zoo 2,elliptical
113098.jpg,424,424,10,#0a0805,18.6005,8.9774,Galaxy Zoo 2,elliptical
113102.jpg,424,424,10,#0d0a07,20.779,11.1978,Galaxy Zoo 2,elliptical
113142.jpg,424,424,11,#100f0a,23.5659,15.1742,Galaxy Zoo 2,elliptical
113164.jpg,424,424,18,#090805,15.8563,8.815,Galaxy Zoo 2,elliptical
113180.jpg,424,424,9,#060603,14.0603,5.858,Galaxy Zoo 2,elliptical
113203.jpg,424,424,10,#070604,15.4178,6.942,Galaxy Zoo 2,elliptical
113213.jpg,424,424,15,#0d0b07,15.9491,11.3214,Galaxy Zoo 2,elliptical
113235.jpg,424,424,11,#090805,17.4374,8.6532,Galaxy Zoo 2,elliptical
113244.jpg,424,424,12,#0d0b07,22.9089,12.0233,Galaxy Zoo 2,elliptical
11326.jpg,424,424,14,#090805,17.352,8.8186,Galaxy Zoo 2,elliptical
113262.jpg,424,424,10,#0a0906,21.1564,9.2431,Galaxy Zoo 2,elliptical
113387.jpg,424,424,17,#0a0805,16.6197,9.0686,Galaxy Zoo 2,elliptical
113432.jpg,424,424,9,#090804,17.6216,8.2889,Galaxy Zoo 2,elliptical
113439.jpg,424,424,9,#0a0a08,20.4021,10.0104,Galaxy Zoo 2,elliptical
113462.jpg,424,424,13,#070603,12.9523,6.5777,Galaxy Zoo 2,elliptical
113485.jpg,424,424,10,#090a05,17.3118,9.2421,Galaxy Zoo 2,elliptical
113501.jpg,424,424,13,#0d0a06,18.9902,11.3731,Galaxy Zoo 2,elliptical
113505.jpg,424,424,12,#090805,17.8619,8.5228,Galaxy Zoo 2,elliptical
113521.jpg,424,424,11,#090805,17.8824,8.1883,Galaxy Zoo 2,elliptical
11358.jpg,424,424,12,#080604,14.8422,7.1867,Galaxy Zoo 2,elliptical
113611.jpg,424,424,9,#080705,18.4218,7.7876,Galaxy Zoo 2,elliptical
113615.jpg,424,424,11,#060503,11.5396,5.713,Galaxy Zoo 2,elliptical
113631.jpg,424,424,11,#070705,15.4102,7.5932,Galaxy Zoo 2,elliptical
113640.jpg,424,424,12,#090705,13.6477,7.6612,Galaxy Zoo 2,elliptical
113652.jpg,424,424,10,#0e0c08,22.0023,12.9465,Galaxy Zoo 2,elliptical
113664.jpg,424,424,12,#21100b,22.3089,21.3541,Galaxy Zoo 2,elliptical
113677.jpg,424,424,14,#0b0907,17.3453,10.0701,Galaxy Zoo 2,elliptical
113710.jpg,424,424,15,#0a0907,19.0354,9.661,Galaxy Zoo 2,elliptical
113719.jpg,424,424,12,#0c0906,17.1406,10.0591,Galaxy Zoo 2,elliptical
113741.jpg,424,424,16,#0e0b08,15.7314,11.6817,Galaxy Zoo 2,elliptical
11383.jpg,424,424,9,#0c0a09,24.1525,10.8782,Galaxy Zoo 2,elliptical
113840.jpg,424,424,11,#0a0905,17.4659,9.267,Galaxy Zoo 2,elliptical
113874.jpg,424,424,17,#0b0805,15.7185,9.3482,Galaxy Zoo 2,elliptical
11388.jpg,424,424,12,#090804,15.4147,8.3897,Galaxy Zoo 2,elliptical
113898.jpg,424,424,12,#090805,15.2688,8.6144,Galaxy Zoo 2,elliptical
113917.jpg,424,424,11,#090906,20.5723,8.9759,Galaxy Zoo 2,elliptical
113921.jpg,424,424,16,#0e0a07,16.8888,11.4176,Galaxy Zoo 2,elliptical
113927.jpg,424,424,13,#211716,21.7199,26.2828,Galaxy Zoo 2,elliptical
113943.jpg,424,424,12,#0d0b07,22.3374,11.9573,Galaxy Zoo 2,elliptical
113968.jpg,424,424,12,#0b0905,15.5256,9.4389,Galaxy Zoo 2,elliptical
113973.jpg,424,424,12,#1d150e,28.2093,23.0467,Galaxy Zoo 2,elliptical
113994.jpg,424,424,14,#0b0a07,20.6613,10.7958,Galaxy Zoo 2,elliptical
11400.jpg,424,424,9,#080704,17.5814,7.6085,Galaxy Zoo 2,elliptical
114016.jpg,424,424,14,#0f0a07,17.6501,11.7887,Galaxy Zoo 2,elliptical
114027.jpg,424,424,13,#0e0906,15.6877,10.6977,Galaxy Zoo 2,elliptical
114044.jpg,424,424,11,#110e09,22.1802,14.7039,Galaxy Zoo 2,elliptical
114049.jpg,424,424,9,#0f0f09,25.5313,14.545,Galaxy Zoo 2,elliptical
114060.jpg,424,424,16,#0b0805,14.6487,9.0906,Galaxy Zoo 2,elliptical
114082.jpg,424,424,10,#0b0a07,19.4228,10.6694,Galaxy Zoo 2,elliptical
114112.jpg,424,424,13,#0a0805,15.0857,8.8683,Galaxy Zoo 2,elliptical
114121.jpg,424,424,11,#070704,13.9808,6.8838,Galaxy Zoo 2,elliptical
114142.jpg,424,424,14,#090804,14.6372,8.7737,Galaxy Zoo 2,elliptical
114144.jpg,424,424,11,#100c08,23.3811,13.4651,Galaxy Zoo 2,elliptical
114149.jpg,424,424,11,#070706,15.7964,7.8681,Galaxy Zoo 2,elliptical
114235.jpg,424,424,9,#10100c,31.4079,15.691,Galaxy Zoo 2,elliptical
114245.jpg,424,424,16,#0d0b07,19.1771,11.5517,Galaxy Zoo 2,elliptical
114278.jpg,424,424,9,#0a0906,21.2254,9.7316,Galaxy Zoo 2,elliptical
114291.jpg,424,424,11,#0a0906,19.1821,9.5826,Galaxy Zoo 2,elliptical
114317.jpg,424,424,13,#0c0a07,16.3839,10.6081,Galaxy Zoo 2,elliptical
114328.jpg,424,424,13,#0c0a06,19.4967,10.8908,Galaxy Zoo 2,elliptical
114352.jpg,424,424,9,#070905,18.1544,8.2509,Galaxy Zoo 2,elliptical
114361.jpg,424,424,13,#0a0a06,18.9552,10.1723,Galaxy Zoo 2,elliptical
114368.jpg,424,424,12,#060603,13.8029,6.2253,Galaxy Zoo 2,elliptical
114377.jpg,424,424,15,#0d0805,13.537,9.6744,Galaxy Zoo 2,elliptical
114380.jpg,424,424,10,#090805,17.2775,8.3388,Galaxy Zoo 2,elliptical
114405.jpg,424,424,10,#0a0806,18.9758,9.0506,Galaxy Zoo 2,elliptical
114416.jpg,424,424,11,#120d08,21.9126,14.2901,Galaxy Zoo 2,elliptical
114419.jpg,424,424,11,#130c08,19.9991,13.8446,Galaxy Zoo 2,elliptical
114422.jpg,424,424,11,#0f0d08,24.0537,13.262,Galaxy Zoo 2,elliptical
11443.jpg,424,424,14,#0f0c0a,25.6485,12.9399,Galaxy Zoo 2,elliptical
114461.jpg,424,424,13,#100d08,23.5939,13.7322,Galaxy Zoo 2,elliptical
114505.jpg,424,424,18,#0c0a06,17.6561,10.763,Galaxy Zoo 2,elliptical
114512.jpg,424,424,13,#0b0904,14.7579,9.3447,Galaxy Zoo 2,elliptical
114523.jpg,424,424,11,#080704,14.1909,7.8208,Galaxy Zoo 2,elliptical
114533.jpg,424,424,10,#0b0a07,21.8128,10.6462,Galaxy Zoo 2,elliptical
114534.jpg,424,424,15,#080704,10.8391,7.1013,Galaxy Zoo 2,elliptical
114549.jpg,424,424,9,#130f09,25.4789,15.9017,Galaxy Zoo 2,elliptical
11456.jpg,424,424,10,#0a0907,23.3836,10.0123,Galaxy Zoo 2,elliptical
114572.jpg,424,424,10,#100f0b,27.4094,15.4651,Galaxy Zoo 2,elliptical
114579.jpg,424,424,9,#0a0906,20.2003,9.804,Galaxy Zoo 2,elliptical
114587.jpg,424,424,9,#080905,19.4152,9.0706,Galaxy Zoo 2,elliptical
114596.jpg,424,424,10,#0a0a07,19.2081,10.0789,Galaxy Zoo 2,elliptical
114619.jpg,424,424,10,#0a0a07,21.3616,10.2017,Galaxy Zoo 2,elliptical
114645.jpg,424,424,9,#0a0a06,20.5732,10.0114,Galaxy Zoo 2,elliptical
114691.jpg,424,424,12,#0a0907,18.4519,9.5527,Galaxy Zoo 2,elliptical
114720.jpg,424,424,11,#0a0b08,20.7801,11.2308,Galaxy Zoo 2,elliptical
114729.jpg,424,424,10,#0a0806,18.3503,8.4628,Galaxy Zoo 2,elliptical
114760.jpg,424,424,18,#080705,13.711,7.7688,Galaxy Zoo 2,elliptical
114852.jpg,424,424,9,#0c0a07,20.7777,10.7631,Galaxy Zoo 2,elliptical
114892.jpg,424,424,12,#090806,18.0777,8.894,Galaxy Zoo 2,elliptical
114929.jpg,424,424,10,#0a0805,17.7448,8.7342,Galaxy Zoo 2,elliptical
114953.jpg,424,424,10,#0a0907,20.7681,9.8538,Galaxy Zoo 2,elliptical
115015.jpg,424,424,16,#0b0704,13.065,8.2164,Galaxy Zoo 2,elliptical
115083.jpg,424,424,10,#0c0b07,22.1409,11.4475,Galaxy Zoo 2,elliptical
115139.jpg,424,424,9,#110f0d,29.0959,16.0082,Galaxy Zoo 2,elliptical
11514.jpg,424,424,14,#0d0b08,20.2803,11.8847,Galaxy Zoo 2,elliptical
115141.jpg,424,424,14,#070805,13.9543,7.6856,Galaxy Zoo 2,elliptical
115154.jpg,424,424,8,#0c0e09,25.3837,13.1164,Galaxy Zoo 2,elliptical
115165.jpg,424,424,19,#0e0a07,19.6015,11.4417,Galaxy Zoo 2,elliptical
115207.jpg,424,424,13,#0a0704,13.5876,8.3836,Galaxy Zoo 2,elliptical
115264.jpg,424,424,12,#120e0b,26.6617,15.6623,Galaxy Zoo 2,elliptical
115274.jpg,424,424,13,#080705,14.6284,7.5432,Galaxy Zoo 2,elliptical
115325.jpg,424,424,17,#0b0a08,21.0628,10.517,Galaxy Zoo 2,elliptical
115338.jpg,424,424,14,#060603,11.6454,6.1648,Galaxy Zoo 2,elliptical
115352.jpg,424,424,13,#090704,15.0465,7.481,Galaxy Zoo 2,elliptical
115354.jpg,424,424,11,#0d0b07,22.5289,11.7444,Galaxy Zoo 2,elliptical
115363.jpg,424,424,17,#090905,14.5924,9.0158,Galaxy Zoo 2,elliptical
115386.jpg,424,424,12,#090704,15.2062,7.9114,Galaxy Zoo 2,elliptical
115392.jpg,424,424,21,#0d0c08,19.6568,12.1088,Galaxy Zoo 2,elliptical
115450.jpg,424,424,9,#0f0e09,26.8733,14.3634,Galaxy Zoo 2,elliptical
115458.jpg,424,424,9,#0d0b0a,25.9601,12.1468,Galaxy Zoo 2,elliptical
115477.jpg,424,424,12,#0a0805,16.93,8.9293,Galaxy Zoo 2,elliptical
115483.jpg,424,424,14,#0d0a06,18.5349,11.2262,Galaxy Zoo 2,elliptical
115486.jpg,424,424,15,#0c0a07,18.5553,10.798,Galaxy Zoo 2,elliptical
115555.jpg,424,424,12,#0b0805,15.6924,8.8059,Galaxy Zoo 2,elliptical
115567.jpg,424,424,12,#080804,16.5182,8.1827,Galaxy Zoo 2,elliptical
